Height,Weight,Class
5.897002719431906,51.708212604380336,human
6.140771553814963,122.44625018641267,human
6.787529687684989,298.33390303863666,human
3.707312995741826,52.1488450202869,human
5.6890299159140145,278.21988170965307,human
5.931974410981359,96.0627309215217,human
6.321586152096934,252.6584699171327,human
4.439033341172678,132.835796697029,human
4.284277958292031,71.28643493032686,human
4.802666997661386,152.07432500023612,human
4.279649911160153,248.5158993823104,human
5.870893901220773,220.69850951811577,human
4.512778821374646,246.79477521040982,human
6.060784080061376,245.9644160736791,human
3.5596964765787362,181.05597245704146,human
6.911068331904085,38.929454640354116,human
3.5142838299414145,77.74445174954752,human
4.635013290367793,94.26955502650836,human
4.50247705132949,62.55114267525923,human
5.401159170056596,111.9308211402382,human
4.863304805095003,103.83375724000666,human
5.692935456293073,219.24083011615178,human
5.755668020532957,127.46987578777,human
4.589583674117153,109.50735835138576,human
5.158562401373475,284.61920567946606,human
3.9213133888023908,263.26949438092385,human
3.741180434605801,66.65382061663823,human
4.799799651992542,75.75974691270453,human
6.363741265861112,53.217745345770936,human
5.783422467886346,199.11452883288604,human
4.671650028206903,231.1302726949187,human
6.804820253055555,219.7222034750526,human
6.286902429140479,284.2764875021843,human
6.4845762199476145,278.02699660459945,human
5.219542618033428,271.9550275893714,human
5.408531613718695,51.005254173706206,human
6.463708320026257,258.4291192257128,human
3.523307277529128,291.3187329949362,human
5.289284105210816,114.64942348843357,human
6.4803123251835615,244.72399611338355,human
3.2456454958789758,146.5173580964347,human
5.220884384371976,51.6468304497176,human
4.12592100449397,150.99550060328514,human
3.653478966282478,242.64816538219486,human
4.486044439652149,220.30426676595548,human
4.196588079239815,155.11432610941517,human
4.932930857537085,185.45101177064754,human
4.48496036286225,273.43670919188094,human
5.146764870519512,85.0538734545609,human
4.490450463297879,169.61884806499697,human
4.935674238504685,297.23576709427414,human
5.870419183884113,134.4299891949288,human
4.064875397152651,160.26181649382275,human
5.008160916079685,110.03453329076319,human
3.3620994838203293,134.91889721489102,human
3.749966136103559,30.444343561640448,human
5.936930657938754,36.227268091449574,human
5.870206345604085,82.5036468710932,human
4.038629749812369,200.81561907489942,human
3.0351854213781078,156.29787827170765,human
6.793609909649857,122.1837712920135,human
3.032376566178813,147.20239770361866,human
6.483305037692013,280.27521456039676,human
4.391852193448095,122.71837419823424,human
5.446406539262119,280.7705015950322,human
3.917138706572103,294.6763719472726,human
5.4110070746683565,146.92712876672388,human
6.869628323360571,81.69240326276238,human
3.3358827256981782,123.58542501024088,human
6.196595855990745,156.3514957332676,human
5.819936782971139,203.97587949727816,human
4.3018528480443905,198.3387534132071,human
3.2767751976428467,234.04061526047465,human
5.42167084759679,184.00780123158054,human
4.548720151122392,172.39158855948523,human
4.5817730613720045,85.92108890231268,human
4.4622573133340415,270.79251677261914,human
5.283423023481978,284.1013753279941,human
5.122063544040729,243.40354135848816,human
3.4571630769160193,268.66075407512824,human
6.421153397370469,109.08022767429239,human
3.0086722478407646,228.65617987688537,human
5.343202218611461,284.77882013304946,human
5.33418479744628,132.48466467835237,human
5.170605361344348,99.16261311451578,human
5.222548431960572,65.38236662199178,human
3.486763589176754,121.0582858558174,human
4.271800532199213,287.2630928883191,human
4.017003522570592,52.7806787137696,human
6.201669066066901,266.8071077367351,human
4.310490387440666,143.8734948895667,human
3.3396684752979198,64.74533262544801,human
5.0516146490688385,290.9991597863096,human
6.251684480455117,214.9763164290842,human
6.82055831661876,199.0875566618403,human
5.277547094196195,253.23017900637157,human
5.522616991909181,31.999098874645348,human
6.13422746501686,279.853266511724,human
3.6870028533127837,206.60654109326666,human
6.562558251706663,152.28161522191084,human
6.4191297380518835,182.34942649166385,human
6.182221221114283,95.02063028626827,human
3.519690911031602,102.33274143944845,human
3.2786406851131273,141.7806664142347,human
6.698904841888764,62.59670228414314,human
6.739607918850484,191.69715460984682,human
6.680108398416683,269.65108655482237,human
4.8690103651271315,123.12502962263595,human
6.950149606587649,151.45698098922577,human
3.27216492070739,116.73973571495594,human
5.111518268743188,233.03852072383916,human
3.572977358388341,282.176216146853,human
6.2879683116782985,166.02362902065397,human
3.3454162178059024,299.0307444101564,human
4.495811088763624,235.22578027568562,human
6.887928641109889,177.9937245554488,human
6.784961713226129,103.49616210268165,human
5.147452699763824,288.75773364278615,human
5.61831756515082,270.82502979257595,human
5.258593847590692,43.20043254188462,human
4.486285163486375,149.45372894744168,human
5.735885044486607,184.11386517250043,human
3.966947748424239,296.3866104993682,human
6.562657184906026,272.0107721796654,human
3.749781725900526,241.52188651258768,human
5.815925260837345,265.03330309266977,human
4.182930996318552,262.22095590509014,human
3.795362844202382,114.85115897736726,human
5.238230467650169,174.7707222999231,human
5.520207406682703,111.70882205427893,human
3.46589373092341,108.06904601199506,human
4.8767547393777075,233.3206769185977,human
5.476134746496809,32.304120103580395,human
4.6566447690136785,49.46528641030041,human
3.867255100403835,121.46495614838679,human
3.0077857804648627,120.26929694123243,human
4.081278128617115,239.30704709221556,human
5.923753124616594,295.33482864326885,human
3.409640251643811,154.72261921496823,human
6.266630322882243,99.64111523542742,human
4.6141799682802915,82.5936115896037,human
3.621392443183908,97.62682157400043,human
5.38596651220516,163.27546986200883,human
6.892956250470517,231.0158881942609,human
5.135413784488426,150.45848044059406,human
5.753088289751884,109.14360979775545,human
6.463409295752751,260.8681685042943,human
3.9702607633871216,123.06903710059836,human
5.82010471818427,72.65978352519699,human
5.963307468087923,201.97213742388618,human
3.0687974348840026,56.852178877276565,human
3.9419391121907985,155.2374084539425,human
5.510159165497759,272.4268300388394,human
3.4870992071272893,237.5544564622174,human
4.275770912045516,107.61878503423159,human
6.181651241801696,101.44609998855753,human
6.574472502391314,102.28096137552328,human
4.24527891726566,148.7003318508365,human
3.1541328237819903,45.27259413795212,human
4.0447425606602305,100.3578349430218,human
3.0290475763074447,294.9645600683178,human
4.051531049775183,149.08223433388576,human
3.678528091660595,70.95333237457412,human
5.564789340761929,194.0975600511163,human
6.788161297246781,137.9061210926695,human
4.484972775345576,211.9514011794996,human
4.052690944174746,135.9499928640297,human
4.940598961201154,198.68150384204756,human
6.176606049060017,72.02329507271914,human
5.678303766325615,80.71460535734982,human
6.843145231153769,222.40673498913927,human
6.66336475534678,298.33527645015295,human
4.925068276020852,257.5169873468696,human
6.8871453946211405,265.3695125254271,human
4.00514532429621,252.39491998538875,human
6.741815503828237,129.67289984289764,human
3.821353054111802,252.98942377860985,human
3.0093496262952417,197.93551118967088,human
6.620209605364258,187.95732227587033,human
6.526358004116625,91.23938015320894,human
4.591450860702414,226.4342922419128,human
4.20983012853473,121.66297891248716,human
